"X1","Contact_Right_start","Contact_Right_stop","Right_start","Right_stop","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop","Contact_Unknown_start","Contact_Unknown_stop"
888,NA,NA,16086.798,16089.431,NA,NA,20034.531,20036.964,NA,NA,NA,NA,NA,NA
889,NA,NA,16091.431,16091.598,NA,NA,20037.231,20037.364,NA,NA,NA,NA,NA,NA
890,NA,NA,16094.131,16094.398,NA,NA,20037.797,20037.831,NA,NA,NA,NA,NA,NA
891,NA,NA,16094.998,16101.864,NA,NA,20037.964,20038.931,NA,NA,NA,NA,NA,NA
892,NA,NA,16108.998,16124.531,NA,NA,20039.031,20041.497,NA,NA,NA,NA,NA,NA
893,NA,NA,16125.198,16126.898,NA,NA,20041.731,20042.131,NA,NA,NA,NA,NA,NA
894,NA,NA,16528.864,16558.798,NA,NA,20042.997,20043.797,NA,NA,NA,NA,NA,NA
895,NA,NA,16560.664,16561.131,NA,NA,20044.531,20044.597,NA,NA,NA,NA,NA,NA
896,NA,NA,16561.998,16576.998,NA,NA,20044.731,20046.131,NA,NA,NA,NA,NA,NA
897,NA,NA,16587.131,16587.898,NA,NA,20046.664,20059.997,NA,NA,NA,NA,NA,NA
898,NA,NA,16589.098,16589.998,NA,NA,20061.164,20186.897,NA,NA,NA,NA,NA,NA
899,NA,NA,16590.564,16601.364,NA,NA,20231.931,20232.164,NA,NA,NA,NA,NA,NA
900,NA,NA,16604.431,16608.131,NA,NA,20232.197,20232.497,NA,NA,NA,NA,NA,NA
901,NA,NA,16846.764,16849.998,NA,NA,20232.597,20232.664,NA,NA,NA,NA,NA,NA
902,NA,NA,16851.364,16852.098,NA,NA,20232.931,20233.331,NA,NA,NA,NA,NA,NA
903,NA,NA,16853.298,16903.631,NA,NA,20233.597,20233.697,NA,NA,NA,NA,NA,NA
904,NA,NA,16907.564,16935.531,NA,NA,20239.831,20239.897,NA,NA,NA,NA,NA,NA
905,NA,NA,16936.131,16936.198,NA,NA,20249.831,20250.064,NA,NA,NA,NA,NA,NA
906,NA,NA,16936.398,16938.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,16942.031,16946.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,16947.298,16948.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,17125.398,17127.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,17181.798,17182.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,17183.731,17192.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,17361.164,17423.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,17428.398,17456.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,17475.364,17479.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,17539.231,17540.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,17542.898,17600.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,17611.898,17630.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,17636.898,17639.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,17744.631,17745.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,17752.631,17754.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,17779.231,17779.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,17785.231,17785.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,17785.631,17795.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,17797.498,17806.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,NA,NA,17807.898,17879.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,NA,NA,17879.231,17908.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,NA,NA,17909.697,17940.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,NA,NA,17946.297,17952.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,NA,NA,17953.164,17956.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,NA,NA,17987.631,17998.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,NA,NA,18001.897,18009.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,NA,NA,18010.164,18039.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,NA,NA,18071.231,18075.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,NA,NA,18080.364,18080.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,NA,NA,18081.497,18081.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,NA,NA,18081.764,18107.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,NA,NA,18113.697,18113.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,NA,NA,18128.064,18128.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,NA,NA,18131.197,18141.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,NA,NA,18144.397,18145.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,NA,NA,18146.797,18147.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,NA,NA,18178.931,18214.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,NA,NA,18214.531,18245.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,NA,NA,18246.131,18251.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,NA,NA,18260.797,18262.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,NA,NA,18270.931,18271.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,NA,NA,18278.464,18355.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,NA,NA,18355.964,18358.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,NA,NA,18358.831,18359.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,NA,NA,18395.331,18397.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,NA,NA,19845.297,19847.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,NA,NA,19939.231,19942.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,NA,NA,20262.264,20335.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
