"X1","Center_start","Center_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Left_start","Left_stop","Contact_Right_start","Contact_Right_stop"
1218,NA,NA,NA,NA,18411.031,18411.098,NA,NA,19860.264,19864.698
1219,NA,NA,NA,NA,18465.131,18465.398,NA,NA,19864.931,19864.998
1220,NA,NA,NA,NA,18465.964,18473.764,NA,NA,19865.131,19865.231
1221,NA,NA,NA,NA,18474.598,18474.664,NA,NA,19865.264,19865.331
1222,NA,NA,NA,NA,18474.698,18474.731,NA,NA,19866.131,19867.264
1223,NA,NA,NA,NA,18474.798,18474.898,NA,NA,19924.564,19924.831
1224,NA,NA,NA,NA,18493.264,18494.064,NA,NA,19925.764,19925.898
1225,NA,NA,NA,NA,18498.664,18515.331,NA,NA,19927.898,19928.231
1226,NA,NA,NA,NA,18800.798,18800.898,NA,NA,19928.631,19929.364
1227,NA,NA,NA,NA,18800.964,18801.198,NA,NA,19930.431,19930.498
1228,NA,NA,NA,NA,18801.231,18801.298,NA,NA,19930.898,19931.064
1229,NA,NA,NA,NA,18801.331,18801.431,NA,NA,19931.198,19932.498
1230,NA,NA,NA,NA,18801.531,18851.998,NA,NA,19932.764,19933.331
1231,NA,NA,NA,NA,18853.031,18865.198,NA,NA,19934.731,19934.998
1232,NA,NA,NA,NA,18865.531,18865.631,NA,NA,19935.331,19935.464
1233,NA,NA,NA,NA,18865.998,18866.131,NA,NA,20026.931,20034.131
1234,NA,NA,NA,NA,18891.398,18892.698,NA,NA,20194.964,20195.298
1235,NA,NA,NA,NA,18893.298,18894.398,NA,NA,20195.964,20198.498
1236,NA,NA,NA,NA,18894.631,18895.231,NA,NA,20198.931,20202.231
1237,NA,NA,NA,NA,18904.298,18904.498,NA,NA,20202.298,20220.098
1238,NA,NA,NA,NA,18904.564,18906.031,NA,NA,20224.364,20224.698
1239,NA,NA,NA,NA,18906.098,18906.231,NA,NA,20225.931,20226.331
1240,NA,NA,NA,NA,18922.964,18923.298,NA,NA,20226.464,20226.564
1241,NA,NA,NA,NA,18923.431,18923.864,NA,NA,20227.064,20228.764
1242,NA,NA,NA,NA,18924.031,18924.164,NA,NA,20228.831,20230.298
1243,NA,NA,NA,NA,18929.564,18930.631,NA,NA,20243.064,20244.564
1244,NA,NA,NA,NA,18931.098,18935.598,NA,NA,20245.398,20245.531
1245,NA,NA,NA,NA,18936.164,18937.531,NA,NA,20251.531,20251.598
1246,NA,NA,NA,NA,18937.564,18937.731,NA,NA,20251.731,20265.264
1247,NA,NA,NA,NA,18937.798,18939.864,NA,NA,20270.131,20270.298
1248,NA,NA,NA,NA,18941.231,18941.264,NA,NA,20270.631,20270.664
1249,NA,NA,NA,NA,18943.198,18944.964,NA,NA,20270.764,20272.864
1250,NA,NA,NA,NA,18945.298,18945.864,NA,NA,20273.298,20276.931
1251,NA,NA,NA,NA,18945.898,18946.031,NA,NA,20280.064,20280.331
1252,NA,NA,NA,NA,18946.164,18947.298,NA,NA,20345.298,20345.964
1253,NA,NA,NA,NA,18947.564,18948.298,NA,NA,20375.331,20375.764
1254,NA,NA,NA,NA,18950.031,18950.431,NA,NA,20409.298,20413.431
1255,NA,NA,NA,NA,18950.898,18951.698,NA,NA,20413.464,20418.164
1256,NA,NA,NA,NA,18962.498,18963.764,NA,NA,20418.364,20418.764
1257,NA,NA,NA,NA,18964.298,18965.698,NA,NA,20420.331,20420.798
1258,NA,NA,NA,NA,18969.498,18970.231,NA,NA,20420.864,20429.264
1259,NA,NA,NA,NA,18971.031,18971.098,NA,NA,20430.998,20432.464
1260,NA,NA,NA,NA,18971.931,18972.064,NA,NA,20432.498,20439.931
1261,NA,NA,NA,NA,18974.898,18982.531,NA,NA,20441.298,20441.531
1262,NA,NA,NA,NA,18994.331,18994.831,NA,NA,20441.631,20441.898
1263,NA,NA,NA,NA,18995.031,18995.064,NA,NA,20441.931,20442.364
1264,NA,NA,NA,NA,18998.264,18999.464,NA,NA,20449.264,20449.398
1265,NA,NA,NA,NA,19037.064,19037.264,NA,NA,20449.731,20449.998
1266,NA,NA,NA,NA,19037.798,19042.664,NA,NA,20454.398,20454.598
1267,NA,NA,NA,NA,19050.298,19050.764,NA,NA,20455.198,20467.464
1268,NA,NA,NA,NA,19050.864,19052.398,NA,NA,20469.731,20500.164
1269,NA,NA,NA,NA,19052.664,19052.798,NA,NA,20601.364,20601.398
1270,NA,NA,NA,NA,19052.998,19053.031,NA,NA,20601.564,20602.064
1271,NA,NA,NA,NA,19053.064,19054.198,NA,NA,20667.564,20692.564
1272,NA,NA,NA,NA,19057.198,19059.464,NA,NA,20731.964,20769.864
1273,NA,NA,NA,NA,19062.598,19080.231,NA,NA,20822.064,20866.698
1274,NA,NA,NA,NA,19080.331,19080.498,NA,NA,20869.098,20876.564
1275,NA,NA,NA,NA,19081.898,19105.831,NA,NA,20877.698,20882.264
1276,NA,NA,NA,NA,19105.898,19109.531,NA,NA,20882.331,20916.031
1277,NA,NA,NA,NA,19201.498,19202.164,NA,NA,20959.464,21600
1278,NA,NA,NA,NA,19202.531,19204.498,NA,NA,NA,NA
1279,NA,NA,NA,NA,19204.864,19206.331,NA,NA,NA,NA
1280,NA,NA,NA,NA,19206.431,19217.598,NA,NA,NA,NA
1281,NA,NA,NA,NA,19218.464,19235.098,NA,NA,NA,NA
1282,NA,NA,NA,NA,19235.831,19257.198,NA,NA,NA,NA
1283,NA,NA,NA,NA,19257.231,19257.298,NA,NA,NA,NA
1284,NA,NA,NA,NA,19258.431,19260.998,NA,NA,NA,NA
1285,NA,NA,NA,NA,19261.698,19261.798,NA,NA,NA,NA
1286,NA,NA,NA,NA,19261.898,19264.964,NA,NA,NA,NA
1287,NA,NA,NA,NA,19381.564,19384.198,NA,NA,NA,NA
1288,NA,NA,NA,NA,19400.131,19400.731,NA,NA,NA,NA
1289,NA,NA,NA,NA,19413.698,19414.631,NA,NA,NA,NA
1290,NA,NA,NA,NA,19418.231,19418.831,NA,NA,NA,NA
1291,NA,NA,NA,NA,19419.164,19421.431,NA,NA,NA,NA
1292,NA,NA,NA,NA,19421.498,19421.898,NA,NA,NA,NA
1293,NA,NA,NA,NA,19430.898,19436.631,NA,NA,NA,NA
1294,NA,NA,NA,NA,19438.631,19438.698,NA,NA,NA,NA
1295,NA,NA,NA,NA,19439.098,19480.131,NA,NA,NA,NA
1296,NA,NA,NA,NA,19527.464,19530.798,NA,NA,NA,NA
1297,NA,NA,NA,NA,19536.164,19555.298,NA,NA,NA,NA
1298,NA,NA,NA,NA,19555.531,19556.364,NA,NA,NA,NA
1299,NA,NA,NA,NA,19671.864,19674.398,NA,NA,NA,NA
1300,NA,NA,NA,NA,19674.564,19675.164,NA,NA,NA,NA
1301,NA,NA,NA,NA,19675.431,19675.564,NA,NA,NA,NA
1302,NA,NA,NA,NA,19675.631,19676.398,NA,NA,NA,NA
1303,NA,NA,NA,NA,19682.331,19682.464,NA,NA,NA,NA
1304,NA,NA,NA,NA,19682.731,19683.564,NA,NA,NA,NA
1305,NA,NA,NA,NA,19686.898,19686.998,NA,NA,NA,NA
1306,NA,NA,NA,NA,19696.431,19696.631,NA,NA,NA,NA
1307,NA,NA,NA,NA,19698.231,19700.064,NA,NA,NA,NA
1308,NA,NA,NA,NA,19700.231,19701.598,NA,NA,NA,NA
1309,NA,NA,NA,NA,19864.864,19864.931,NA,NA,NA,NA
1310,NA,NA,NA,NA,19864.998,19865.131,NA,NA,NA,NA
1311,NA,NA,NA,NA,19865.231,19865.264,NA,NA,NA,NA
1312,NA,NA,NA,NA,19865.331,19866.131,NA,NA,NA,NA
1313,NA,NA,NA,NA,19867.264,19924.564,NA,NA,NA,NA
1314,NA,NA,NA,NA,19924.831,19925.764,NA,NA,NA,NA
1315,NA,NA,NA,NA,19925.898,19927.898,NA,NA,NA,NA
1316,NA,NA,NA,NA,19928.231,19928.631,NA,NA,NA,NA
1317,NA,NA,NA,NA,19929.364,19930.431,NA,NA,NA,NA
1318,NA,NA,NA,NA,19930.498,19930.898,NA,NA,NA,NA
1319,NA,NA,NA,NA,19931.064,19931.198,NA,NA,NA,NA
1320,NA,NA,NA,NA,19932.498,19932.764,NA,NA,NA,NA
1321,NA,NA,NA,NA,19933.331,19934.731,NA,NA,NA,NA
1322,NA,NA,NA,NA,19934.998,19935.331,NA,NA,NA,NA
1323,NA,NA,NA,NA,19935.464,19935.564,NA,NA,NA,NA
1324,NA,NA,NA,NA,20022.331,20026.931,NA,NA,NA,NA
1325,NA,NA,NA,NA,20034.131,20034.398,NA,NA,NA,NA
1326,NA,NA,NA,NA,20194.698,20194.964,NA,NA,NA,NA
1327,NA,NA,NA,NA,20195.298,20195.964,NA,NA,NA,NA
1328,NA,NA,NA,NA,20198.498,20198.931,NA,NA,NA,NA
1329,NA,NA,NA,NA,20202.231,20202.298,NA,NA,NA,NA
1330,NA,NA,NA,NA,20220.098,20224.364,NA,NA,NA,NA
1331,NA,NA,NA,NA,20224.698,20225.931,NA,NA,NA,NA
1332,NA,NA,NA,NA,20226.331,20226.464,NA,NA,NA,NA
1333,NA,NA,NA,NA,20226.564,20227.064,NA,NA,NA,NA
1334,NA,NA,NA,NA,20228.764,20228.831,NA,NA,NA,NA
1335,NA,NA,NA,NA,20230.298,20243.064,NA,NA,NA,NA
1336,NA,NA,NA,NA,20244.564,20245.398,NA,NA,NA,NA
1337,NA,NA,NA,NA,20245.531,20251.531,NA,NA,NA,NA
1338,NA,NA,NA,NA,20251.598,20251.731,NA,NA,NA,NA
1339,NA,NA,NA,NA,20265.264,20270.131,NA,NA,NA,NA
1340,NA,NA,NA,NA,20270.298,20270.631,NA,NA,NA,NA
1341,NA,NA,NA,NA,20270.664,20270.764,NA,NA,NA,NA
1342,NA,NA,NA,NA,20272.864,20273.298,NA,NA,NA,NA
1343,NA,NA,NA,NA,20276.931,20280.064,NA,NA,NA,NA
1344,NA,NA,NA,NA,20280.331,20345.298,NA,NA,NA,NA
1345,NA,NA,NA,NA,20345.964,20347.364,NA,NA,NA,NA
1346,NA,NA,NA,NA,20375.831,20409.298,NA,NA,NA,NA
1347,NA,NA,NA,NA,20413.431,20413.464,NA,NA,NA,NA
1348,NA,NA,NA,NA,20418.164,20418.364,NA,NA,NA,NA
1349,NA,NA,NA,NA,20418.764,20420.331,NA,NA,NA,NA
1350,NA,NA,NA,NA,20420.798,20420.864,NA,NA,NA,NA
1351,NA,NA,NA,NA,20429.264,20430.998,NA,NA,NA,NA
1352,NA,NA,NA,NA,20432.464,20432.498,NA,NA,NA,NA
1353,NA,NA,NA,NA,20439.931,20441.298,NA,NA,NA,NA
1354,NA,NA,NA,NA,20441.531,20441.631,NA,NA,NA,NA
1355,NA,NA,NA,NA,20441.898,20441.931,NA,NA,NA,NA
1356,NA,NA,NA,NA,20442.364,20442.464,NA,NA,NA,NA
1357,NA,NA,NA,NA,20449.398,20449.731,NA,NA,NA,NA
1358,NA,NA,NA,NA,20449.998,20454.398,NA,NA,NA,NA
1359,NA,NA,NA,NA,20454.598,20455.198,NA,NA,NA,NA
1360,NA,NA,NA,NA,20467.464,20469.731,NA,NA,NA,NA
1361,NA,NA,NA,NA,20500.164,20501.798,NA,NA,NA,NA
1362,NA,NA,NA,NA,20601.264,20601.364,NA,NA,NA,NA
1363,NA,NA,NA,NA,20601.398,20601.564,NA,NA,NA,NA
1364,NA,NA,NA,NA,20602.064,20602.264,NA,NA,NA,NA
1365,NA,NA,NA,NA,20666.631,20667.564,NA,NA,NA,NA
1366,NA,NA,NA,NA,20692.564,20731.964,NA,NA,NA,NA
1367,NA,NA,NA,NA,20769.864,20772.631,NA,NA,NA,NA
1368,NA,NA,NA,NA,20821.898,20822.064,NA,NA,NA,NA
1369,NA,NA,NA,NA,20866.698,20869.098,NA,NA,NA,NA
1370,NA,NA,NA,NA,20876.564,20877.698,NA,NA,NA,NA
1371,NA,NA,NA,NA,20882.264,20882.331,NA,NA,NA,NA
1372,NA,NA,NA,NA,20916.031,20959.464,NA,NA,NA,NA
